service_date,service_hour,dong_name,transit_dong_code,included_in_3d_map,transit_inbound,transit_outbound,transit_internal,transit_pressure
20260317,20,역삼2동,11230650,1,638,836,180,1294
20260317,20,압구정동,11230770,0,1094,5138,362,5870
20260317,20,청담동,11230780,1,519,923,190,1252
20260317,21,신사동,11230510,1,259,562,124,697
20260317,21,논현1동,11230520,1,1277,6709,304,7682
20260317,21,논현2동,11230530,1,877,3259,194,3942
20260317,21,삼성1동,11230580,1,749,3357,355,3751
20260317,21,삼성2동,11230590,1,862,1659,213,2308
20260317,21,대치4동,11230630,1,1182,5120,419,5883
20260317,21,역삼1동,11230640,1,2603,10285,769,12119
20260317,21,역삼2동,11230650,1,656,752,152,1256
20260317,21,압구정동,11230770,0,854,3597,291,4160
20260317,21,청담동,11230780,1,458,857,128,1187
20260317,22,신사동,11230510,1,217,537,136,618
20260317,22,논현1동,11230520,1,1016,5290,233,6073
20260317,22,논현2동,11230530,1,618,2326,158,2786
20260317,22,삼성1동,11230580,1,577,2158,218,2517
20260317,22,삼성2동,11230590,1,743,1229,179,1793
20260317,22,대치4동,11230630,1,891,4206,562,4535
20260317,22,역삼1동,11230640,1,1969,7730,571,9128
20260317,22,역삼2동,11230650,1,671,734,137,1268
20260317,22,압구정동,11230770,0,614,2541,191,2964
20260317,22,청담동,11230780,1,420,674,88,1006
20260317,23,신사동,11230510,1,95,194,47,242
20260317,23,논현1동,11230520,1,568,2312,137,2743
20260317,23,논현2동,11230530,1,287,857,65,1079
20260317,23,삼성1동,11230580,1,189,517,62,644
20260317,23,삼성2동,11230590,1,280,415,67,628
20260317,23,대치4동,11230630,1,383,1302,144,1541
20260317,23,역삼1동,11230640,1,863,3267,306,3824
20260317,23,역삼2동,11230650,1,183,267,57,393
20260317,23,압구정동,11230770,0,257,809,83,983
20260317,23,청담동,11230780,1,138,307,69,376
20260318,0,신사동,11230510,1,16,46,14,48
20260318,0,논현1동,11230520,1,157,518,41,634
20260318,0,논현2동,11230530,1,50,165,17,198
20260318,0,삼성1동,11230580,1,58,141,34,165
20260318,0,삼성2동,11230590,1,84,124,37,171
20260318,0,대치4동,11230630,1,95,223,32,286
20260318,0,역삼1동,11230640,1,279,809,102,986
20260318,0,역삼2동,11230650,1,69,62,7,124
20260318,0,압구정동,11230770,0,77,136,25,188
20260318,0,청담동,11230780,1,44,58,13,89
20260318,1,신사동,11230510,1,0,2,0,2
20260318,1,논현1동,11230520,1,48,71,4,115
20260318,1,논현2동,11230530,1,1,5,3,3
20260318,1,삼성1동,11230580,1,13,23,7,29
20260318,1,삼성2동,11230590,1,30,49,15,64
20260318,1,대치4동,11230630,1,34,39,1,72
20260318,1,역삼1동,11230640,1,78,169,33,214
20260318,1,역삼2동,11230650,1,32,36,3,65
20260318,1,압구정동,11230770,0,0,3,1,2
20260318,1,청담동,11230780,1,19,33,8,44
20260318,2,신사동,11230510,1,0,0,0,0
20260318,2,논현1동,11230520,1,39,67,6,100
20260318,2,논현2동,11230530,1,0,0,0,0
20260318,2,삼성1동,11230580,1,20,19,4,35
20260318,2,삼성2동,11230590,1,30,32,6,56
20260318,2,대치4동,11230630,1,26,33,2,57
20260318,2,역삼1동,11230640,1,100,132,17,215
20260318,2,역삼2동,11230650,1,18,26,4,40
20260318,2,압구정동,11230770,0,0,0,0,0
20260318,2,청담동,11230780,1,30,23,3,50
20260318,3,신사동,11230510,1,3,0,0,3
20260318,3,논현1동,11230520,1,30,52,3,79
20260318,3,논현2동,11230530,1,2,0,0,2
20260318,3,삼성1동,11230580,1,44,9,4,49
20260318,3,삼성2동,11230590,1,31,41,16,56
20260318,3,대치4동,11230630,1,25,34,1,58
20260318,3,역삼1동,11230640,1,129,109,23,215
20260318,3,역삼2동,11230650,1,43,35,6,72
20260318,3,압구정동,11230770,0,5,0,0,5
20260318,3,청담동,11230780,1,17,17,3,31
20260318,4,신사동,11230510,1,171,15,2,184
20260318,4,논현1동,11230520,1,235,87,15,307
20260318,4,논현2동,11230530,1,211,48,8,251
20260318,4,삼성1동,11230580,1,399,45,6,438
20260318,4,삼성2동,11230590,1,202,46,10,238
20260318,4,대치4동,11230630,1,183,69,5,247
20260318,4,역삼1동,11230640,1,613,186,45,754
20260318,4,역삼2동,11230650,1,158,60,16,202
20260318,4,압구정동,11230770,0,286,46,7,325
20260318,4,청담동,11230780,1,234,45,8,271
20260318,5,신사동,11230510,1,164,39,10,193
20260318,5,논현1동,11230520,1,1149,396,54,1491
20260318,5,논현2동,11230530,1,1357,208,35,1530
20260318,5,삼성1동,11230580,1,1632,234,32,1834
20260318,5,삼성2동,11230590,1,748,158,35,871
20260318,5,대치4동,11230630,1,1513,254,40,1727
20260318,5,역삼1동,11230640,1,2550,567,95,3022
20260318,5,역삼2동,11230650,1,354,139,37,456
20260318,5,압구정동,11230770,0,1175,226,36,1365
20260318,5,청담동,11230780,1,460,117,38,539
20260318,6,신사동,11230510,1,255,95,23,327
20260318,6,논현1동,11230520,1,3109,1038,106,4041
20260318,6,논현2동,11230530,1,3063,526,86,3503
20260318,6,삼성1동,11230580,1,3210,558,69,3699
20260318,6,삼성2동,11230590,1,1916,485,90,2311
20260318,6,대치4동,11230630,1,4844,682,93,5433
20260318,6,역삼1동,11230640,1,7832,2037,333,9536
20260318,6,역삼2동,11230650,1,921,419,106,1234
20260318,6,압구정동,11230770,0,2203,547,79,2671
20260318,6,청담동,11230780,1,756,230,75,911
20260318,7,신사동,11230510,1,716,313,96,933
20260318,7,논현1동,11230520,1,9038,3877,265,12650
20260318,7,논현2동,11230530,1,9941,1301,246,10996
20260318,7,삼성1동,11230580,1,8629,1156,185,9600
20260318,7,삼성2동,11230590,1,5668,1268,278,6658
20260318,7,대치4동,11230630,1,13798,1600,289,15109
20260318,7,역삼1동,11230640,1,22229,5605,965,26869
20260318,7,역삼2동,11230650,1,1801,1171,323,2649
20260318,7,압구정동,11230770,0,6624,1210,142,7692
20260318,7,청담동,11230780,1,1874,690,236,2328
20260318,8,신사동,11230510,1,775,341,100,1016
20260318,8,논현1동,11230520,1,13143,6622,542,19223
20260318,8,논현2동,11230530,1,13910,1700,436,15174
20260318,8,삼성1동,11230580,1,9878,1377,298,10957
20260318,8,삼성2동,11230590,1,7438,1639,487,8590
20260318,8,대치4동,11230630,1,14898,2335,437,16796
20260318,8,역삼1동,11230640,1,27104,7909,2090,32923
20260318,8,역삼2동,11230650,1,1736,1289,496,2529
20260318,8,압구정동,11230770,0,9622,1617,233,11006
20260318,8,청담동,11230780,1,2682,767,315,3134
20260318,9,신사동,11230510,1,742,362,109,995
20260318,9,논현1동,11230520,1,8131,4915,629,12417
20260318,9,논현2동,11230530,1,7362,1512,493,8381
20260318,9,삼성1동,11230580,1,4859,1169,308,5720
20260318,9,삼성2동,11230590,1,3912,1367,567,4712
20260318,9,대치4동,11230630,1,8222,1864,442,9644
20260318,9,역삼1동,11230640,1,17518,5919,1832,21605
20260318,9,역삼2동,11230650,1,1091,907,389,1609
20260318,9,압구정동,11230770,0,6461,1379,329,7511
20260318,9,청담동,11230780,1,1821,678,317,2182
20260318,10,신사동,11230510,1,413,273,82,604
20260318,10,논현1동,11230520,1,3885,3422,470,6837
20260318,10,논현2동,11230530,1,3415,1260,356,4319
20260318,10,삼성1동,11230580,1,2821,1154,267,3708
20260318,10,삼성2동,11230590,1,1649,1019,385,2283
20260318,10,대치4동,11230630,1,3854,1876,351,5379
20260318,10,역삼1동,11230640,1,7487,4467,1153,10801
20260318,10,역삼2동,11230650,1,673,606,259,1020
20260318,10,압구정동,11230770,0,3977,1418,260,5135
20260318,10,청담동,11230780,1,928,565,281,1212
20260318,11,신사동,11230510,1,414,323,120,617
20260318,11,논현1동,11230520,1,3101,3370,469,6002
20260318,11,논현2동,11230530,1,2266,1555,408,3413
20260318,11,삼성1동,11230580,1,2413,1617,421,3609
20260318,11,삼성2동,11230590,1,1263,1216,443,2036
20260318,11,대치4동,11230630,1,2897,2224,354,4767
20260318,11,역삼1동,11230640,1,5572,4876,1067,9381
20260318,11,역삼2동,11230650,1,563,679,253,989
20260318,11,압구정동,11230770,0,2964,1865,342,4487
20260318,11,청담동,11230780,1,714,606,307,1013
20260318,12,신사동,11230510,1,467,369,124,712
20260318,12,논현1동,11230520,1,3178,3565,477,6266
20260318,12,논현2동,11230530,1,2357,1828,412,3773
20260318,12,삼성1동,11230580,1,2384,1874,424,3834
20260318,12,삼성2동,11230590,1,1415,1402,472,2345
20260318,12,대치4동,11230630,1,3160,2643,401,5402
20260318,12,역삼1동,11230640,1,5716,5564,1164,10116
20260318,12,역삼2동,11230650,1,607,680,246,1041
20260318,12,압구정동,11230770,0,2919,2184,398,4705
20260318,12,청담동,11230780,1,717,743,305,1155
20260318,13,신사동,11230510,1,476,384,142,718
20260318,13,논현1동,11230520,1,3108,3805,542,6371
20260318,13,논현2동,11230530,1,2495,1999,414,4080
20260318,13,삼성1동,11230580,1,2359,1891,441,3809
20260318,13,삼성2동,11230590,1,1326,1435,489,2272
20260318,13,대치4동,11230630,1,3219,2832,433,5618
20260318,13,역삼1동,11230640,1,5633,5937,1248,10322
20260318,13,역삼2동,11230650,1,729,714,271,1172
20260318,13,압구정동,11230770,0,2959,2361,405,4915
20260318,13,청담동,11230780,1,708,721,306,1123
20260318,14,신사동,11230510,1,417,757,237,937
20260318,14,논현1동,11230520,1,2860,4210,513,6557
20260318,14,논현2동,11230530,1,2030,2489,520,3999
20260318,14,삼성1동,11230580,1,2045,2589,533,4101
20260318,14,삼성2동,11230590,1,1218,1571,479,2310
20260318,14,대치4동,11230630,1,2605,3322,387,5540
20260318,14,역삼1동,11230640,1,4706,6659,1210,10155
20260318,14,역삼2동,11230650,1,636,829,274,1191
20260318,14,압구정동,11230770,0,2739,3045,438,5346
20260318,14,청담동,11230780,1,682,870,324,1228
20260318,15,신사동,11230510,1,541,620,188,973
20260318,15,논현1동,11230520,1,2978,4802,548,7232
20260318,15,논현2동,11230530,1,2018,3172,503,4687
20260318,15,삼성1동,11230580,1,2089,3189,558,4720
20260318,15,삼성2동,11230590,1,1309,1929,518,2720
20260318,15,대치4동,11230630,1,3115,4390,499,7006
20260318,15,역삼1동,11230640,1,4742,7673,1199,11216
20260318,15,역삼2동,11230650,1,815,872,280,1407
20260318,15,압구정동,11230770,0,2856,3906,594,6168
20260318,15,청담동,11230780,1,764,1047,392,1419
20260318,16,신사동,11230510,1,511,676,163,1024
20260318,16,논현1동,11230520,1,3343,5826,520,8649
20260318,16,논현2동,11230530,1,2011,3724,456,5279
20260318,16,삼성1동,11230580,1,2071,4203,588,5686
20260318,16,삼성2동,11230590,1,1378,2131,431,3078
20260318,16,대치4동,11230630,1,3218,5862,496,8584
20260318,16,역삼1동,11230640,1,5714,9922,1203,14433
20260318,16,역삼2동,11230650,1,743,1232,332,1643
20260318,16,압구정동,11230770,0,2993,4149,494,6648
20260318,16,청담동,11230780,1,746,1144,360,1530
20260318,17,신사동,11230510,1,577,681,172,1086
20260318,17,논현1동,11230520,1,4566,11151,566,15151
20260318,17,논현2동,11230530,1,2473,7182,550,9105
20260318,17,삼성1동,11230580,1,2114,7112,835,8391
20260318,17,삼성2동,11230590,1,1720,4285,652,5353
20260318,17,대치4동,11230630,1,3820,10693,594,13919
20260318,17,역삼1동,11230640,1,8345,19813,1598,26560
20260318,17,역삼2동,11230650,1,821,1698,404,2115
20260318,17,압구정동,11230770,0,3498,6191,542,9147
20260318,17,청담동,11230780,1,787,1864,411,2240
20260318,18,신사동,11230510,1,609,1019,190,1438
20260318,18,논현1동,11230520,1,4888,18053,831,22110
20260318,18,논현2동,11230530,1,2424,12462,704,14182
20260318,18,삼성1동,11230580,1,2203,10128,1011,11320
20260318,18,삼성2동,11230590,1,1817,6672,884,7605
20260318,18,대치4동,11230630,1,3376,14998,634,17740
20260318,18,역삼1동,11230640,1,9379,25764,2078,33065
20260318,18,역삼2동,11230650,1,1124,1705,392,2437
20260318,18,압구정동,11230770,0,3330,8860,617,11573
20260318,18,청담동,11230780,1,872,2251,507,2616
20260318,19,신사동,11230510,1,441,785,143,1083
20260318,19,논현1동,11230520,1,2213,11584,541,13256
20260318,19,논현2동,11230530,1,1405,6699,436,7668
20260318,19,삼성1동,11230580,1,1223,4897,517,5603
20260318,19,삼성2동,11230590,1,1131,3573,547,4157
20260318,19,대치4동,11230630,1,1784,7707,440,9051
20260318,19,역삼1동,11230640,1,4719,16663,1307,20075
20260318,19,역삼2동,11230650,1,712,1145,256,1601
20260318,19,압구정동,11230770,0,1772,6400,477,7695
20260318,19,청담동,11230780,1,602,1410,286,1726
20260318,20,신사동,11230510,1,307,577,115,769
20260318,20,논현1동,11230520,1,1550,7383,333,8600
20260318,20,논현2동,11230530,1,1083,3726,288,4521
20260318,20,삼성1동,11230580,1,958,3520,409,4069
20260318,20,삼성2동,11230590,1,910,1950,296,2564
20260318,20,대치4동,11230630,1,1256,5280,336,6200
20260318,20,역삼1동,11230640,1,3072,10680,869,12883
20260318,20,역삼2동,11230650,1,626,740,165,1201
20260318,20,압구정동,11230770,0,1063,5121,398,5786
20260318,20,청담동,11230780,1,546,859,152,1253
20260318,21,신사동,11230510,1,242,563,111,694
20260318,21,논현1동,11230520,1,1272,6569,306,7535
20260318,21,논현2동,11230530,1,892,3293,229,3956
20260318,21,삼성1동,11230580,1,749,2973,328,3394
20260318,21,삼성2동,11230590,1,853,1713,244,2322
20260318,21,대치4동,11230630,1,1111,5359,449,6021
20260318,21,역삼1동,11230640,1,2616,10429,771,12274
20260318,21,역삼2동,11230650,1,692,801,144,1349
20260318,21,압구정동,11230770,0,840,3522,275,4087
20260318,21,청담동,11230780,1,459,931,164,1226
20260318,22,신사동,11230510,1,209,562,136,635
20260318,22,논현1동,11230520,1,1042,5497,239,6300
20260318,22,논현2동,11230530,1,621,2367,138,2850
20260318,22,삼성1동,11230580,1,557,2004,251,2310
20260318,22,삼성2동,11230590,1,703,1124,162,1665
20260318,22,대치4동,11230630,1,911,4586,540,4957
20260318,22,역삼1동,11230640,1,2022,8282,631,9673
20260318,22,역삼2동,11230650,1,604,821,179,1246
20260318,22,압구정동,11230770,0,595,2396,168,2823
20260318,22,청담동,11230780,1,413,651,110,954
20260318,23,신사동,11230510,1,88,183,39,232
20260318,23,논현1동,11230520,1,555,2445,136,2864
20260318,23,논현2동,11230530,1,277,819,67,1029
20260318,23,삼성1동,11230580,1,219,617,93,743
20260318,23,삼성2동,11230590,1,324,458,75,707
20260318,23,대치4동,11230630,1,456,1319,155,1620
20260318,23,역삼1동,11230640,1,850,3493,286,4057
20260318,23,역삼2동,11230650,1,212,242,51,403
20260318,23,압구정동,11230770,0,256,1046,111,1191
20260318,23,청담동,11230780,1,133,240,44,329
20260319,0,신사동,11230510,1,27,40,9,58
20260319,0,논현1동,11230520,1,173,549,33,689
20260319,0,논현2동,11230530,1,75,180,22,233
20260319,0,삼성1동,11230580,1,72,151,21,202
20260319,0,삼성2동,11230590,1,111,143,41,213
20260319,0,대치4동,11230630,1,151,301,40,412
20260319,0,역삼1동,11230640,1,287,987,123,1151
20260319,0,역삼2동,11230650,1,53,73,15,111
20260319,0,압구정동,11230770,0,72,206,46,232
20260319,0,청담동,11230780,1,43,66,9,100
20260319,1,신사동,11230510,1,0,1,0,1
20260319,1,논현1동,11230520,1,46,71,7,110
20260319,1,논현2동,11230530,1,0,3,2,1
20260319,1,삼성1동,11230580,1,22,32,6,48
20260319,1,삼성2동,11230590,1,30,49,14,65
20260319,1,대치4동,11230630,1,27,43,0,70
20260319,1,역삼1동,11230640,1,96,200,31,265
20260319,1,역삼2동,11230650,1,35,35,7,63
20260319,1,압구정동,11230770,0,0,3,2,1
20260319,1,청담동,11230780,1,15,14,2,27
20260319,2,신사동,11230510,1,0,0,0,0
20260319,2,논현1동,11230520,1,38,70,6,102
20260319,2,논현2동,11230530,1,0,0,0,0
20260319,2,삼성1동,11230580,1,28,18,2,44
20260319,2,삼성2동,11230590,1,38,48,8,78
20260319,2,대치4동,11230630,1,17,36,1,52
20260319,2,역삼1동,11230640,1,118,112,15,215
20260319,2,역삼2동,11230650,1,32,22,2,52
20260319,2,압구정동,11230770,0,1,0,0,1
20260319,2,청담동,11230780,1,24,34,10,48
20260319,3,신사동,11230510,1,4,0,0,4
20260319,3,논현1동,11230520,1,34,85,6,113
20260319,3,논현2동,11230530,1,3,0,0,3
20260319,3,삼성1동,11230580,1,50,10,2,58
20260319,3,삼성2동,11230590,1,41,35,11,65
20260319,3,대치4동,11230630,1,22,22,0,44
20260319,3,역삼1동,11230640,1,144,102,23,223
20260319,3,역삼2동,11230650,1,46,24,2,68
20260319,3,압구정동,11230770,0,6,0,0,6
20260319,3,청담동,11230780,1,20,25,4,41
20260319,4,신사동,11230510,1,173,13,0,186
20260319,4,논현1동,11230520,1,250,87,11,326
20260319,4,논현2동,11230530,1,224,26,5,245
20260319,4,삼성1동,11230580,1,410,40,5,445
20260319,4,삼성2동,11230590,1,192,45,10,227
20260319,4,대치4동,11230630,1,183,70,6,247
20260319,4,역삼1동,11230640,1,599,182,45,736
20260319,4,역삼2동,11230650,1,154,44,11,187
20260319,4,압구정동,11230770,0,306,51,9,348
20260319,4,청담동,11230780,1,233,45,8,270
20260319,5,신사동,11230510,1,182,50,14,218
20260319,5,논현1동,11230520,1,1136,393,53,1476
20260319,5,논현2동,11230530,1,1360,189,27,1522
20260319,5,삼성1동,11230580,1,1730,203,30,1903
20260319,5,삼성2동,11230590,1,735,145,34,846
20260319,5,대치4동,11230630,1,1530,253,29,1754
20260319,5,역삼1동,11230640,1,2536,581,100,3017
20260319,5,역삼2동,11230650,1,380,129,30,479
20260319,5,압구정동,11230770,0,1139,225,23,1341
20260319,5,청담동,11230780,1,428,95,31,492
20260319,6,신사동,11230510,1,281,90,22,349
20260319,6,논현1동,11230520,1,3138,1069,116,4091
20260319,6,논현2동,11230530,1,3068,508,91,3485
20260319,6,삼성1동,11230580,1,3393,543,76,3860
20260319,6,삼성2동,11230590,1,1906,518,97,2327
20260319,6,대치4동,11230630,1,4890,666,81,5475
20260319,6,역삼1동,11230640,1,7950,2111,322,9739
20260319,6,역삼2동,11230650,1,859,432,119,1172
20260319,6,압구정동,11230770,0,2267,547,73,2741
20260319,6,청담동,11230780,1,775,230,63,942
20260319,7,신사동,11230510,1,768,312,98,982
20260319,7,논현1동,11230520,1,9114,4088,281,12921
20260319,7,논현2동,11230530,1,10417,1290,218,11489
20260319,7,삼성1동,11230580,1,9451,1118,186,10383
20260319,7,삼성2동,11230590,1,5981,1295,284,6992
20260319,7,대치4동,11230630,1,14191,1611,294,15508
20260319,7,역삼1동,11230640,1,22855,5812,1102,27565
20260319,7,역삼2동,11230650,1,1932,1194,306,2820
20260319,7,압구정동,11230770,0,6804,1201,146,7859
20260319,7,청담동,11230780,1,1980,725,269,2436
20260319,8,신사동,11230510,1,808,344,108,1044
20260319,8,논현1동,11230520,1,13486,6403,536,19353
20260319,8,논현2동,11230530,1,14053,1709,405,15357
20260319,8,삼성1동,11230580,1,11483,1385,319,12549
20260319,8,삼성2동,11230590,1,7467,1621,474,8614
20260319,8,대치4동,11230630,1,15189,2314,444,17059
20260319,8,역삼1동,11230640,1,27430,8020,2150,33300
